id,dt,accel_x,accel_y,accel_z,accel_angle_x,accel_angle_y,accel_angle_z,angle_x,angle_y,angle_z,phase
2424,0.029999997,-400.0,1040.0,18284.0,3.25,1.25,0.0,3.21,1.77,20.13,1
2425,0.029999997,-332.0,956.0,18132.0,3.02,1.05,0.0,3.35,1.75,20.12,1
2426,0.028999997,-500.0,1012.0,18128.0,3.19,1.58,0.0,3.38,1.75,20.11,1
2427,0.029999997,-424.0,1092.0,18032.0,3.46,1.34,0.0,3.37,1.73,20.1,1
2428,0.031,-532.0,988.0,18020.0,3.14,1.69,0.0,3.31,1.77,20.12,1
2429,0.028999997,-388.0,928.0,18292.0,2.9,1.21,0.0,3.36,1.78,20.1,1
2430,0.028999997,-324.0,1080.0,17916.0,3.45,1.03,0.0,3.43,1.78,20.12,1
2431,0.031,-504.0,1120.0,18188.0,3.52,1.58,0.0,3.41,1.78,20.12,1
2432,0.029999997,-424.0,1040.0,18040.0,3.3,1.34,0.0,3.42,1.8,20.11,1
2433,0.028999997,-672.0,1352.0,18052.0,4.28,2.13,0.0,3.43,1.8,20.09,1
2434,0.029999997,-484.0,996.0,18180.0,3.13,1.52,0.0,3.3,1.81,20.08,1
2435,0.029999997,-444.0,1048.0,18192.0,3.3,1.4,0.0,3.35,1.84,20.07,1
2436,0.028999997,-472.0,1036.0,18216.0,3.25,1.48,0.0,3.41,1.87,20.07,1
2437,0.031,-628.0,1128.0,18264.0,3.53,1.97,0.0,3.39,1.9,20.08,1
2438,0.029999997,-528.0,920.0,18156.0,2.9,1.66,0.0,3.42,1.92,20.08,1
2439,0.028999997,-564.0,1108.0,18104.0,3.5,1.78,0.0,3.44,1.94,20.06,1
2440,0.029999997,-532.0,1040.0,17976.0,3.31,1.69,0.0,3.44,1.95,20.08,1
2441,0.029999997,-620.0,1188.0,18392.0,3.69,1.93,0.0,3.52,1.91,20.08,1
2442,0.029999997,-548.0,1156.0,18100.0,3.65,1.73,0.0,3.52,1.85,20.1,1
2443,0.029999997,-576.0,1112.0,18424.0,3.45,1.79,0.0,3.59,1.76,20.08,1
2444,0.029999997,-388.0,1128.0,18272.0,3.53,1.21,0.0,3.75,1.63,20.05,1
2445,0.029999997,-436.0,1088.0,18484.0,3.37,1.35,0.0,3.91,1.45,20.0,1
2446,0.028999997,-400.0,1328.0,18240.0,4.16,1.25,0.0,4.03,1.25,19.98,1
2447,0.029999997,-184.0,1220.0,17712.0,3.94,0.59,0.0,3.95,1.03,19.96,1
2448,0.031,-500.0,1856.0,17908.0,5.91,1.59,0.0,3.74,0.83,19.86,1
2449,0.028999997,-160.0,760.0,18436.0,2.36,0.5,0.0,3.71,0.66,19.84,1
2450,0.029999997,8.0,1320.0,18068.0,4.18,-0.03,0.0,3.97,0.51,19.79,1
2451,0.028999997,-124.0,1388.0,18500.0,4.29,0.38,0.0,4.33,0.32,19.78,1
2452,0.031,-100.0,1084.0,17708.0,3.5,0.32,0.0,4.29,0.06,19.73,1
2453,0.028999997,-224.0,1664.0,18060.0,5.26,0.71,0.0,4.13,-0.2,19.67,1
2454,0.029999997,228.0,1196.0,18068.0,3.79,-0.72,0.0,4.06,-0.43,19.67,1
2455,0.031,164.0,1188.0,18708.0,3.63,-0.5,0.0,4.03,-0.64,19.66,1
2456,0.028999997,280.0,1544.0,18192.0,4.85,-0.88,0.0,4.57,-0.98,19.69,1
2457,0.031,628.0,1368.0,17640.0,4.43,-2.03,0.0,4.88,-1.29,19.72,1
2458,0.029999997,340.0,1596.0,18160.0,5.02,-1.07,0.0,4.87,-1.46,19.69,1
2459,0.031,448.0,1508.0,18288.0,4.71,-1.4,0.0,5.0,-1.68,19.72,1
2460,0.028999997,716.0,1404.0,18052.0,4.44,-2.26,0.0,5.32,-1.86,19.77,1
2461,0.029999997,612.0,1756.0,17944.0,5.59,-1.94,0.0,5.24,-1.95,19.76,1
2462,0.031,604.0,1736.0,17892.0,5.54,-1.92,0.0,5.13,-2.0,19.78,1
2463,0.028999997,624.0,1744.0,18472.0,5.39,-1.93,0.0,5.23,-2.09,19.77,1
2464,0.031,752.0,1564.0,17792.0,5.02,-2.41,0.0,5.18,-2.14,19.78,1
2465,0.029999997,708.0,1736.0,17912.0,5.53,-2.25,0.0,5.11,-2.17,19.8,1
2466,0.029999997,640.0,1584.0,18216.0,4.97,-2.0,0.0,5.04,-2.21,19.8,1
2467,0.029999997,636.0,1628.0,18284.0,5.09,-1.98,0.0,5.06,-2.27,19.8,1
2468,0.031,716.0,1716.0,17944.0,5.46,-2.27,0.0,5.11,-2.35,19.79,1
2469,0.029999997,820.0,1472.0,18148.0,4.63,-2.58,0.0,5.06,-2.38,19.76,1
2470,0.028999997,716.0,1564.0,18220.0,4.9,-2.24,0.0,5.01,-2.42,19.74,1
2471,0.031,852.0,1324.0,18136.0,4.17,-2.68,0.0,4.78,-2.43,19.71,1
2472,0.029999997,688.0,1512.0,18180.0,4.75,-2.16,0.0,4.67,-2.43,19.67,1
2473,0.029999997,768.0,1684.0,18256.0,5.27,-2.4,0.0,4.57,-2.41,19.65,1
2474,0.029999997,820.0,1372.0,18088.0,4.33,-2.59,0.0,4.47,-2.42,19.62,1
2475,0.031,752.0,1252.0,18376.0,3.89,-2.34,0.0,4.48,-2.39,19.6,1
2476,0.029999997,772.0,1484.0,18056.0,4.69,-2.44,0.0,4.47,-2.38,19.57,1
2477,0.029999997,704.0,1368.0,18472.0,4.23,-2.18,0.0,4.47,-2.39,19.56,1
2478,0.029999997,768.0,1560.0,18196.0,4.9,-2.41,0.0,4.44,-2.38,19.53,1
2479,0.031,904.0,1496.0,18056.0,4.73,-2.86,0.0,4.39,-2.4,19.53,1
2480,0.028999997,732.0,1464.0,18196.0,4.6,-2.3,0.0,4.3,-2.41,19.51,1
2481,0.029999997,708.0,1300.0,18108.0,4.1,-2.23,0.0,4.21,-2.4,19.5,1
2482,0.031,844.0,1352.0,18096.0,4.27,-2.66,0.0,4.25,-2.41,19.48,1
2483,0.028999997,712.0,1348.0,17976.0,4.29,-2.26,0.0,4.12,-2.4,19.46,1
2484,0.031,700.0,1212.0,18340.0,3.78,-2.18,0.0,4.0,-2.41,19.41,1
2485,0.029999997,780.0,1216.0,18144.0,3.83,-2.46,0.0,3.87,-2.39,19.4,1
2486,0.031,816.0,1212.0,18140.0,3.82,-2.57,0.0,3.84,-2.37,19.38,1
2487,0.028999997,740.0,1320.0,18212.0,4.14,-2.32,0.0,3.79,-2.31,19.37,1
2488,0.031,668.0,1404.0,17832.0,4.5,-2.14,0.0,3.82,-2.21,19.38,1
2489,0.029999997,768.0,1060.0,18200.0,3.33,-2.41,0.0,3.64,-2.07,19.36,1
2490,0.029999997,692.0,1268.0,18172.0,3.99,-2.18,0.0,3.48,-1.93,19.31,1
2491,0.029999997,620.0,1096.0,17800.0,3.52,-1.99,0.0,3.41,-1.77,19.27,1
2492,0.029999997,584.0,1120.0,18112.0,3.54,-1.84,0.0,3.46,-1.63,19.25,1
2493,0.031,536.0,1116.0,18140.0,3.52,-1.69,0.0,3.62,-1.5,19.22,1
2494,0.028999997,488.0,1304.0,18304.0,4.07,-1.52,0.0,3.64,-1.4,19.18,1
2495,0.031,500.0,1032.0,18264.0,3.23,-1.57,0.0,3.65,-1.28,19.17,1
2496,0.029999997,532.0,1144.0,18360.0,3.56,-1.66,0.0,3.62,-1.18,19.14,1
2497,0.029999997,284.0,1120.0,18356.0,3.49,-0.88,0.0,3.53,-1.1,19.11,1
2498,0.029999997,340.0,1120.0,18336.0,3.49,-1.06,0.0,3.44,-1.08,19.07,1
2499,0.031,484.0,988.0,17796.0,3.18,-1.56,0.0,3.41,-1.03,19.05,1
2500,0.028999997,400.0,1356.0,18232.0,4.25,-1.25,0.0,3.44,-1.0,19.04,1
2501,0.029999997,260.0,1096.0,18256.0,3.44,-0.81,0.0,3.4,-0.93,19.02,1
2502,0.031,180.0,1272.0,17616.0,4.13,-0.58,0.0,3.31,-0.83,19.01,1
2503,0.029999997,252.0,1052.0,18424.0,3.27,-0.78,0.0,3.39,-0.79,18.97,1
2504,0.029999997,364.0,992.0,18172.0,3.12,-1.15,0.0,3.4,-0.74,18.95,1
2505,0.029999997,320.0,1036.0,18320.0,3.24,-1.0,0.0,3.39,-0.74,18.93,1
2506,0.029999997,232.0,1208.0,18184.0,3.8,-0.73,0.0,3.36,-0.75,18.92,1
2507,0.029999997,340.0,1176.0,18140.0,3.71,-1.07,0.0,3.39,-0.77,18.9,1
2508,0.029999997,356.0,1180.0,18664.0,3.62,-1.09,0.0,3.28,-0.76,18.9,1
2509,0.031,300.0,1040.0,18120.0,3.28,-0.95,0.0,3.3,-0.74,18.91,1
2510,0.029999997,316.0,924.0,18164.0,2.91,-1.0,0.0,3.34,-0.71,18.9,1
2511,0.028999997,232.0,1172.0,18396.0,3.65,-0.72,0.0,3.36,-0.69,18.89,1
2512,0.031,240.0,1128.0,17772.0,3.63,-0.77,0.0,3.4,-0.69,18.88,1
2513,0.029999997,284.0,984.0,18204.0,3.09,-0.89,0.0,3.44,-0.68,18.88,1
2514,0.028999997,356.0,1164.0,18184.0,3.66,-1.12,0.0,3.44,-0.67,18.88,1
2515,0.031,280.0,992.0,18108.0,3.14,-0.88,0.0,3.36,-0.66,18.89,1
2516,0.029999997,324.0,1004.0,18000.0,3.19,-1.03,0.0,3.38,-0.63,18.88,1
2517,0.029999997,324.0,1148.0,17964.0,3.66,-1.03,0.0,3.36,-0.6,18.88,1
2518,0.029999997,148.0,1092.0,18116.0,3.45,-0.47,0.0,3.33,-0.6,18.88,1
2519,0.029999997,200.0,1052.0,18300.0,3.29,-0.63,0.0,3.31,-0.61,18.85,1
2520,0.031,248.0,1144.0,18020.0,3.63,-0.79,0.0,3.27,-0.62,18.85,1
2521,0.028999997,244.0,1160.0,18368.0,3.61,-0.76,0.0,3.27,-0.61,18.85,1
2522,0.031,264.0,900.0,18264.0,2.82,-0.83,0.0,3.33,-0.59,18.82,1
2523,0.029999997,208.0,1160.0,18244.0,3.64,-0.65,0.0,3.41,-0.57,18.82,1
2524,0.028999997,164.0,1236.0,18004.0,3.93,-0.52,0.0,3.32,-0.56,18.8,1
2525,0.031,256.0,1040.0,18384.0,3.24,-0.8,0.0,3.3,-0.56,18.79,1
2526,0.029999997,172.0,1132.0,18080.0,3.58,-0.54,0.0,3.32,-0.55,18.77,1
2527,0.031,252.0,1080.0,17908.0,3.45,-0.8,0.0,3.38,-0.54,18.79,1
2528,0.028999997,100.0,1176.0,18304.0,3.68,-0.31,0.0,3.39,-0.53,18.77,1
2529,0.031,152.0,1196.0,17740.0,3.86,-0.49,0.0,3.26,-0.53,18.76,1
2530,0.029999997,212.0,1188.0,18184.0,3.74,-0.67,0.0,3.38,-0.53,18.75,1
2531,0.029999997,252.0,1144.0,17832.0,3.67,-0.81,0.0,3.55,-0.52,18.76,1
2532,0.029999997,40.0,1200.0,18396.0,3.73,-0.12,0.0,3.51,-0.51,18.75,1
2533,0.029999997,160.0,1188.0,18236.0,3.73,-0.5,0.0,3.45,-0.52,18.74,1
2534,0.029999997,188.0,1176.0,18152.0,3.71,-0.59,0.0,3.44,-0.51,18.74,1
2535,0.029999997,328.0,1040.0,18012.0,3.3,-1.04,0.0,3.44,-0.51,18.74,1
2536,0.031,184.0,1188.0,18288.0,3.72,-0.58,0.0,3.46,-0.49,18.72,1
2537,0.029999997,176.0,964.0,18480.0,2.99,-0.54,0.0,3.49,-0.49,18.71,1
2538,0.028999997,128.0,1292.0,18028.0,4.1,-0.41,0.0,3.47,-0.47,18.7,1
2539,0.031,232.0,960.0,18172.0,3.02,-0.73,0.0,3.43,-0.44,18.69,1
2540,0.029999997,116.0,1188.0,18212.0,3.73,-0.36,0.0,3.5,-0.44,18.67,1
2541,0.028999997,168.0,1116.0,18240.0,3.5,-0.53,0.0,3.44,-0.44,18.67,1
2542,0.031,180.0,944.0,18408.0,2.94,-0.56,0.0,3.39,-0.37,18.67,1
2543,0.029999997,192.0,1112.0,18304.0,3.48,-0.6,0.0,3.45,-0.34,18.65,1
2544,0.029999997,212.0,996.0,18224.0,3.13,-0.67,0.0,3.51,-0.33,18.65,1
2545,0.029999997,204.0,1148.0,18044.0,3.64,-0.65,0.0,3.55,-0.33,18.66,1
2546,0.029999997,40.0,1268.0,18280.0,3.97,-0.13,0.0,3.49,-0.29,18.66,1
2547,0.029999997,176.0,1036.0,18272.0,3.24,-0.55,0.0,3.53,-0.27,18.66,1
2548,0.029999997,208.0,1132.0,18276.0,3.54,-0.65,0.0,3.6,-0.23,18.67,1
2549,0.029999997,300.0,1144.0,17936.0,3.65,-0.96,0.0,3.59,-0.19,18.66,1
2550,0.031,36.0,1204.0,18208.0,3.78,-0.11,0.0,3.57,-0.14,18.65,1
2551,0.028999997,128.0,1252.0,17856.0,4.01,-0.41,0.0,3.58,-0.11,18.65,1
2552,0.029999997,100.0,1172.0,17876.0,3.75,-0.32,0.0,3.56,-0.09,18.63,1
2553,0.031,-20.0,948.0,18404.0,2.95,0.06,0.0,3.55,-0.05,18.62,1
2554,0.029999997,48.0,1136.0,18016.0,3.61,-0.15,0.0,3.54,-0.05,18.62,1
2555,0.028999997,80.0,1088.0,18192.0,3.42,-0.25,0.0,3.31,-0.03,18.57,1
2556,0.029999997,-24.0,996.0,18308.0,3.11,0.07,0.0,3.33,-0.0,18.55,1
2557,0.029999997,148.0,1256.0,17880.0,4.02,-0.47,0.0,3.36,-0.01,18.55,1
2558,0.029999997,160.0,976.0,18272.0,3.06,-0.5,0.0,3.31,-0.03,18.55,1
2559,0.029999997,196.0,1016.0,18168.0,3.2,-0.62,0.0,3.38,-0.05,18.55,1
2560,0.029999997,116.0,1100.0,17896.0,3.52,-0.37,0.0,3.32,-0.04,18.53,1
2561,0.029999997,-52.0,1136.0,18184.0,3.57,0.16,0.0,3.32,-0.03,18.52,1
2562,0.029999997,56.0,1016.0,18192.0,3.2,-0.18,0.0,3.42,-0.04,18.49,1
2563,0.029999997,28.0,1224.0,18200.0,3.85,-0.09,0.0,3.47,-0.06,18.47,1
2564,0.029999997,44.0,1208.0,17940.0,3.85,-0.14,0.0,3.52,-0.07,18.47,1
2565,0.028999997,96.0,1124.0,18048.0,3.56,-0.3,0.0,3.54,-0.08,18.46,1
2566,0.031,124.0,972.0,18180.0,3.06,-0.39,0.0,3.48,-0.11,18.44,1
2567,0.029999997,80.0,912.0,18376.0,2.84,-0.25,0.0,3.43,-0.12,18.44,1
2568,0.028999997,196.0,1180.0,17896.0,3.77,-0.63,0.0,3.46,-0.11,18.46,1
2569,0.029999997,56.0,1116.0,18180.0,3.51,-0.18,0.0,3.39,-0.1,18.45,1
2570,0.029999997,112.0,1136.0,18024.0,3.61,-0.36,0.0,3.37,-0.12,18.44,1
2571,0.029999997,-12.0,1116.0,18176.0,3.51,0.04,0.0,3.29,-0.11,18.44,1
2572,0.029999997,36.0,968.0,18312.0,3.03,-0.11,0.0,3.32,-0.12,18.44,1
2573,0.029999997,140.0,1092.0,18136.0,3.45,-0.44,0.0,3.41,-0.14,18.43,1
2574,0.029999997,120.0,984.0,18172.0,3.1,-0.38,0.0,3.36,-0.15,18.43,1
2575,0.029999997,212.0,864.0,18148.0,2.73,-0.67,0.0,3.35,-0.17,18.42,1
2576,0.029999997,-4.0,1120.0,17860.0,3.59,0.01,0.0,3.37,-0.14,18.4,1
2577,0.029999997,-8.0,1108.0,18180.0,3.49,0.03,0.0,3.33,-0.13,18.39,1
2578,0.028999997,132.0,972.0,17972.0,3.1,-0.42,0.0,3.32,-0.11,18.39,1
2579,0.029999997,124.0,1208.0,18304.0,3.78,-0.39,0.0,3.42,-0.14,18.39,1
2580,0.029999997,168.0,904.0,18016.0,2.87,-0.53,0.0,3.4,-0.17,18.39,1
2581,0.029999997,-8.0,1152.0,18152.0,3.63,0.03,0.0,3.43,-0.16,18.39,1
2582,0.029999997,156.0,1080.0,18264.0,3.38,-0.49,0.0,3.47,-0.18,18.36,1
2583,0.029999997,148.0,968.0,18176.0,3.05,-0.47,0.0,3.43,-0.19,18.36,1
2584,0.029999997,120.0,1040.0,18056.0,3.3,-0.38,0.0,3.43,-0.18,18.37,1
2585,0.029999997,124.0,1048.0,17856.0,3.36,-0.4,0.0,3.42,-0.18,18.37,1
2586,0.029999997,-96.0,1104.0,18208.0,3.47,0.3,0.0,3.45,-0.17,18.34,1
2587,0.029999997,188.0,988.0,18148.0,3.12,-0.59,0.0,3.51,-0.17,18.33,1
2588,0.029999997,40.0,1292.0,17960.0,4.11,-0.13,0.0,3.47,-0.17,18.33,1
2589,0.029999997,36.0,960.0,17948.0,3.06,-0.11,0.0,3.4,-0.17,18.32,1
2590,0.029999997,188.0,940.0,18088.0,2.97,-0.59,0.0,3.34,-0.19,18.32,1
2591,0.029999997,140.0,1236.0,17832.0,3.96,-0.45,0.0,3.38,-0.22,18.32,1
2592,0.028999997,240.0,896.0,18220.0,2.82,-0.75,0.0,3.36,-0.25,18.3,1
2593,0.031,136.0,1008.0,18024.0,3.2,-0.43,0.0,3.33,-0.24,18.29,1
2594,0.029999997,196.0,1044.0,18312.0,3.26,-0.61,0.0,3.28,-0.25,18.3,1
2595,0.028999997,260.0,936.0,18456.0,2.9,-0.81,0.0,3.28,-0.23,18.3,1
2596,0.031,40.0,1100.0,18176.0,3.46,-0.13,0.0,3.36,-0.21,18.29,1
2597,0.029999997,32.0,1212.0,18160.0,3.82,-0.1,0.0,3.38,-0.23,18.28,1
2598,0.028999997,240.0,988.0,18108.0,3.12,-0.76,0.0,3.28,-0.24,18.28,1
2599,0.029999997,276.0,1020.0,18480.0,3.16,-0.85,0.0,3.35,-0.27,18.29,1
2600,0.031,116.0,1156.0,18016.0,3.67,-0.37,0.0,3.31,-0.26,18.25,1
2601,0.029999997,136.0,764.0,18172.0,2.41,-0.43,0.0,3.21,-0.32,18.25,1
2602,0.028999997,196.0,864.0,18452.0,2.68,-0.61,0.0,3.14,-0.32,18.22,1
2603,0.031,72.0,1120.0,17848.0,3.59,-0.23,0.0,3.28,-0.31,18.21,1
2604,0.029999997,224.0,1012.0,18252.0,3.17,-0.7,0.0,3.25,-0.32,18.2,1
2605,0.028999997,76.0,1080.0,18228.0,3.39,-0.24,0.0,3.21,-0.31,18.21,1
2606,0.029999997,200.0,760.0,18320.0,2.38,-0.62,0.0,3.19,-0.3,18.18,1
2607,0.031,108.0,896.0,18248.0,2.81,-0.34,0.0,3.13,-0.32,18.16,1
2608,0.028999997,116.0,912.0,17972.0,2.9,-0.37,0.0,3.12,-0.32,18.14,1
2609,0.029999997,232.0,948.0,18384.0,2.95,-0.72,0.0,3.14,-0.34,18.14,1
2610,0.029999997,40.0,1048.0,18076.0,3.32,-0.13,0.0,3.16,-0.32,18.14,1
2611,0.029999997,136.0,968.0,18248.0,3.04,-0.43,0.0,3.12,-0.33,18.13,1
2612,0.029999997,180.0,928.0,18256.0,2.91,-0.56,0.0,3.1,-0.34,18.12,1
2613,0.029999997,32.0,1080.0,18128.0,3.41,-0.1,0.0,3.06,-0.33,18.09,1
2614,0.029999997,76.0,1000.0,18088.0,3.16,-0.24,0.0,3.13,-0.31,18.08,1
2615,0.028999997,192.0,1136.0,18108.0,3.59,-0.61,0.0,3.12,-0.32,18.07,1
2616,0.031,4.0,1036.0,18340.0,3.23,-0.01,0.0,3.16,-0.31,18.05,1
2617,0.029999997,148.0,968.0,18120.0,3.06,-0.47,0.0,3.15,-0.31,18.02,1
2618,0.028999997,272.0,1020.0,18208.0,3.21,-0.85,0.0,3.14,-0.35,18.01,1
2619,0.029999997,224.0,860.0,18156.0,2.71,-0.71,0.0,3.09,-0.34,18.01,1
2620,0.029999997,192.0,1124.0,18280.0,3.52,-0.6,0.0,3.2,-0.33,18.01,1
2621,0.031,100.0,1128.0,18288.0,3.53,-0.31,0.0,3.23,-0.33,18.01,1
2622,0.028999997,12.0,916.0,18288.0,2.87,-0.04,0.0,3.15,-0.33,17.98,1
2623,0.029999997,92.0,1120.0,18236.0,3.51,-0.29,0.0,3.22,-0.32,17.99,1
2624,0.029999997,244.0,1036.0,18000.0,3.29,-0.78,0.0,3.17,-0.35,18.02,1
2625,0.029999997,128.0,1180.0,18328.0,3.68,-0.4,0.0,3.14,-0.36,18.0,1
2626,0.029999997,240.0,848.0,18160.0,2.67,-0.76,0.0,3.14,-0.36,18.01,1
2627,0.031,92.0,1244.0,18368.0,3.87,-0.29,0.0,3.18,-0.35,17.98,1
2628,0.028999997,200.0,1140.0,18104.0,3.6,-0.63,0.0,3.16,-0.37,17.97,1
2629,0.029999997,216.0,956.0,18264.0,3.0,-0.68,0.0,3.1,-0.38,17.95,1
2630,0.029999997,168.0,1036.0,18260.0,3.25,-0.53,0.0,3.1,-0.39,17.96,1
2631,0.031,128.0,1168.0,17952.0,3.72,-0.41,0.0,3.11,-0.38,17.95,1
2632,0.028999997,116.0,1096.0,18240.0,3.44,-0.36,0.0,3.18,-0.37,17.96,1
2633,0.031,20.0,1256.0,18040.0,3.98,-0.06,0.0,3.19,-0.34,17.95,1
2634,0.029999997,176.0,1008.0,17988.0,3.21,-0.56,0.0,3.17,-0.36,17.94,1
2635,0.028999997,108.0,1100.0,18104.0,3.48,-0.34,0.0,3.2,-0.33,17.93,1
2636,0.031,128.0,1136.0,18348.0,3.54,-0.4,0.0,3.27,-0.34,17.93,1
2637,0.029999997,152.0,1108.0,18344.0,3.46,-0.47,0.0,3.22,-0.35,17.92,1
2638,0.031,224.0,936.0,18324.0,2.92,-0.7,0.0,3.25,-0.34,17.91,1
2639,0.028999997,128.0,1116.0,17972.0,3.55,-0.41,0.0,3.26,-0.33,17.91,1
2640,0.029999997,200.0,1012.0,18044.0,3.21,-0.63,0.0,3.23,-0.36,17.9,1
2641,0.031,116.0,996.0,18196.0,3.13,-0.36,0.0,3.19,-0.36,17.88,1
2642,0.028999997,244.0,984.0,18420.0,3.06,-0.76,0.0,3.23,-0.37,17.88,1
2643,0.029999997,164.0,1160.0,18372.0,3.61,-0.51,0.0,3.26,-0.38,17.86,1
2644,0.031,216.0,1076.0,18144.0,3.39,-0.68,0.0,3.17,-0.37,17.85,1
2645,0.028999997,208.0,1004.0,18312.0,3.14,-0.65,0.0,3.16,-0.36,17.86,1
2646,0.031,264.0,968.0,18180.0,3.05,-0.83,0.0,3.23,-0.33,17.87,1
2647,0.029999997,-12.0,1144.0,18188.0,3.6,0.04,0.0,3.25,-0.31,17.86,1
2648,0.029999997,224.0,1008.0,18192.0,3.17,-0.7,0.0,3.17,-0.34,17.86,1
2649,0.029999997,212.0,1000.0,18252.0,3.14,-0.66,0.0,3.22,-0.35,17.85,1
2650,0.029999997,168.0,1040.0,18148.0,3.28,-0.53,0.0,3.19,-0.36,17.83,1
2651,0.029999997,212.0,984.0,18308.0,3.08,-0.66,0.0,3.21,-0.38,17.83,1
2652,0.029999997,128.0,928.0,18396.0,2.89,-0.4,0.0,3.1,-0.37,17.81,1
2653,0.029999997,156.0,928.0,18140.0,2.93,-0.49,0.0,3.14,-0.34,17.8,1
2654,0.029999997,52.0,1144.0,18256.0,3.59,-0.16,0.0,3.08,-0.34,17.79,1
2655,0.029999997,208.0,940.0,18400.0,2.92,-0.65,0.0,3.07,-0.35,17.8,1
2656,0.028999997,52.0,1116.0,18144.0,3.52,-0.16,0.0,3.07,-0.34,17.79,1
2657,0.031,272.0,1120.0,18108.0,3.54,-0.86,0.0,3.18,-0.37,17.78,1
2658,0.029999997,160.0,936.0,18100.0,2.96,-0.51,0.0,3.15,-0.38,17.75,1
2659,0.028999997,80.0,1068.0,18428.0,3.32,-0.25,0.0,3.04,-0.37,17.74,1
2660,0.029999997,236.0,1020.0,18016.0,3.24,-0.75,0.0,3.14,-0.4,17.75,1
2661,0.031,252.0,1064.0,18012.0,3.38,-0.8,0.0,3.18,-0.4,17.76,1
2662,0.028999997,164.0,1080.0,18036.0,3.43,-0.52,0.0,3.18,-0.41,17.74,1
2663,0.031,112.0,1000.0,18268.0,3.13,-0.35,0.0,3.16,-0.4,17.74,1
2664,0.029999997,88.0,1112.0,17972.0,3.54,-0.28,0.0,3.2,-0.39,17.72,1
2665,0.029999997,136.0,1160.0,18240.0,3.64,-0.43,0.0,3.2,-0.41,17.7,1
2666,0.029999997,144.0,1240.0,18148.0,3.91,-0.45,0.0,3.15,-0.4,17.7,1
2667,0.029999997,240.0,888.0,18152.0,2.8,-0.76,0.0,3.17,-0.4,17.7,1
2668,0.031,120.0,1040.0,18072.0,3.29,-0.38,0.0,3.24,-0.39,17.69,1
2669,0.028999997,220.0,1060.0,18108.0,3.35,-0.69,0.0,3.22,-0.38,17.68,1
2670,0.029999997,76.0,1020.0,18288.0,3.19,-0.24,0.0,3.26,-0.36,17.68,1
2671,0.031,240.0,1080.0,18096.0,3.42,-0.76,0.0,3.36,-0.34,17.68,1
2672,0.028999997,108.0,1116.0,18400.0,3.47,-0.34,0.0,3.33,-0.32,17.68,1
2673,0.031,196.0,1144.0,18092.0,3.62,-0.62,0.0,3.36,-0.31,17.72,1
2674,0.029999997,64.0,1032.0,18196.0,3.25,-0.2,0.0,3.32,-0.29,17.73,1
2675,0.029999997,212.0,1148.0,18072.0,3.63,-0.67,0.0,3.37,-0.32,17.73,1
2676,0.029999997,244.0,1036.0,18300.0,3.24,-0.76,0.0,3.36,-0.32,17.74,1
2677,0.029999997,120.0,900.0,18200.0,2.83,-0.38,0.0,3.32,-0.33,17.72,1
2678,0.029999997,280.0,944.0,18212.0,2.97,-0.88,0.0,3.34,-0.33,17.71,1
2679,0.029999997,188.0,1264.0,17868.0,4.05,-0.6,0.0,3.39,-0.34,17.68,1
2680,0.029999997,48.0,1244.0,18296.0,3.89,-0.15,0.0,3.42,-0.34,17.69,1
2681,0.029999997,148.0,1172.0,17760.0,3.78,-0.48,0.0,3.41,-0.35,17.69,1
2682,0.031,140.0,1232.0,18360.0,3.84,-0.44,0.0,3.44,-0.35,17.69,1
2683,0.028999997,224.0,1248.0,18216.0,3.92,-0.7,0.0,3.51,-0.38,17.66,1
2684,0.031,160.0,1016.0,18264.0,3.18,-0.5,0.0,3.53,-0.39,17.67,1
2685,0.029999997,144.0,1260.0,17940.0,4.02,-0.46,0.0,3.49,-0.41,17.66,1
2686,0.028999997,248.0,944.0,18244.0,2.96,-0.78,0.0,3.44,-0.42,17.66,1
2687,0.031,160.0,1144.0,18380.0,3.56,-0.5,0.0,3.55,-0.42,17.64,1
2688,0.029999997,260.0,1076.0,18056.0,3.41,-0.82,0.0,3.6,-0.43,17.63,1
2689,0.029999997,112.0,1016.0,18264.0,3.18,-0.35,0.0,3.6,-0.4,17.64,1
2690,0.029999997,220.0,1144.0,17916.0,3.65,-0.7,0.0,3.69,-0.4,17.64,1
2691,0.029999997,244.0,1076.0,18460.0,3.34,-0.76,0.0,3.77,-0.42,17.61,1
2692,0.031,224.0,1132.0,18016.0,3.6,-0.71,0.0,3.86,-0.45,17.61,1
2693,0.028999997,248.0,1084.0,18312.0,3.39,-0.77,0.0,3.84,-0.46,17.61,1
2694,0.031,232.0,1204.0,18260.0,3.77,-0.73,0.0,3.86,-0.48,17.61,1
2695,0.029999997,208.0,1224.0,18196.0,3.85,-0.65,0.0,3.89,-0.48,17.61,1
2696,0.029999997,288.0,1132.0,18372.0,3.53,-0.9,0.0,3.89,-0.49,17.62,1
2697,0.029999997,248.0,1288.0,18200.0,4.05,-0.78,0.0,3.96,-0.47,17.64,1
2698,0.031,156.0,1444.0,18304.0,4.51,-0.49,0.0,4.02,-0.43,17.65,1
2699,0.029999997,44.0,1344.0,18124.0,4.24,-0.14,0.0,4.09,-0.4,17.66,1
2700,0.028999997,160.0,1360.0,17688.0,4.4,-0.52,0.0,4.06,-0.38,17.67,1
