id,dt,accel_x,accel_y,accel_z,accel_angle_x,accel_angle_y,accel_angle_z,angle_x,angle_y,angle_z
562,0.027999999,-8.25,-1.07,-9.39,-8.75,77.49,0.0,-9.01,78.21,-22.56
563,0.027999999,-8.33,-1.01,-9.43,-8.34,77.96,0.0,-8.94,78.53,-22.48
564,0.027999999,-8.26,-0.97,-9.48,-8.18,78.26,0.0,-8.95,78.82,-22.46
565,0.027,-8.29,-1.02,-9.6,-8.46,78.57,0.0,-8.87,79.09,-22.43
566,0.027999999,-8.16,-0.96,-9.69,-8.22,79.05,0.0,-8.87,79.38,-22.42
567,0.027999999,-8.15,-1.02,-9.66,-8.59,78.67,0.0,-8.9,79.56,-22.55
568,0.027999999,-8.22,-1.07,-9.55,-8.86,78.06,0.0,-9.02,79.68,-22.66
569,0.027999999,-8.39,-1.13,-9.76,-9.03,78.79,0.0,-9.26,79.87,-22.64
570,0.027999999,-8.39,-1.13,-9.75,-9.05,78.75,0.0,-9.45,80.1,-22.64
571,0.027,-8.41,-1.15,-9.58,-9.12,78.06,0.0,-9.41,80.31,-22.6
572,0.027999999,-8.42,-1.07,-9.74,-8.71,79.0,0.0,-9.36,80.65,-22.48
573,0.027,-8.36,-1.07,-10.26,-8.77,80.51,0.0,-9.15,81.01,-22.38
574,0.028999997,-8.26,-1.01,-10.08,-8.46,80.29,0.0,-9.05,81.38,-22.34
575,0.027999999,-8.23,-1.03,-9.96,-8.61,79.79,0.0,-8.94,81.7,-22.33
576,0.027,-8.2,-0.98,-10.2,-8.35,80.72,0.0,-8.82,81.91,-22.33
577,0.028999997,-8.17,-0.99,-10.08,-8.42,80.31,0.0,-8.85,82.03,-22.37
578,0.027999999,-8.26,-0.94,-10.35,-8.08,81.35,0.0,-8.83,82.16,-22.4
579,0.027999999,-8.32,-1.01,-10.19,-8.41,80.65,0.0,-8.81,82.3,-22.42
580,0.027999999,-8.26,-1.03,-10.17,-8.6,80.43,0.0,-8.96,82.31,-22.51
581,0.028999997,-8.22,-1.1,-10.32,-9.09,80.33,0.0,-9.01,82.27,-22.54
582,0.027,-8.32,-1.08,-10.27,-8.86,80.45,0.0,-9.16,82.23,-22.56
583,0.027999999,-8.33,-1.05,-10.29,-8.65,80.68,0.0,-9.34,82.21,-22.62
584,0.028999997,-8.2,-1.02,-10.33,-8.6,80.8,0.0,-9.44,82.12,-22.64
585,0.027,-8.22,-1.07,-10.28,-8.89,80.44,0.0,-9.44,81.99,-22.66
586,0.028999997,-8.21,-1.07,-10.29,-8.9,80.46,0.0,-9.48,81.87,-22.69
587,0.027999999,-8.26,-1.13,-10.16,-9.23,79.84,0.0,-9.64,81.67,-22.78
588,0.027999999,-8.27,-1.08,-10.32,-8.91,80.51,0.0,-9.8,81.46,-22.85
589,0.027999999,-8.34,-1.17,-10.1,-9.39,79.56,0.0,-10.08,81.11,-22.91
590,0.028999997,-8.4,-1.07,-10.12,-8.76,80.18,0.0,-10.36,80.72,-22.98
591,0.027,-8.33,-1.08,-10.02,-8.87,79.78,0.0,-10.67,80.27,-23.08
592,0.028999997,-8.23,-1.12,-10.0,-9.19,79.41,0.0,-11.02,79.69,-23.17
593,0.028999997,-8.29,-1.05,-9.97,-8.68,79.76,0.0,-11.11,79.08,-23.25
594,0.027,-8.29,-1.17,-9.99,-9.42,79.19,0.0,-11.33,78.4,-23.35
595,0.028999997,-8.21,-1.16,-9.63,-9.4,77.96,0.0,-11.38,77.56,-23.47
596,0.027999999,-8.24,-1.03,-9.53,-8.58,78.18,0.0,-11.21,76.74,-23.47
597,0.027,-8.3,-1.21,-9.35,-9.54,76.79,0.0,-11.17,75.87,-23.5
598,0.028999997,-8.36,-1.08,-9.27,-8.72,77.03,0.0,-11.17,75.01,-23.72
599,0.027999999,-8.21,-1.24,-9.07,-9.76,75.37,0.0,-11.66,74.1,-23.93
600,0.027999999,-8.19,-1.27,-9.32,-10.05,76.19,0.0,-11.85,73.22,-24.13
601,0.027999999,-8.14,-1.19,-8.75,-9.48,73.99,0.0,-11.99,72.28,-24.34
602,0.028999997,-8.18,-1.39,-8.72,-10.63,73.18,0.0,-12.51,71.39,-24.56
603,0.027,-8.2,-1.34,-8.39,-10.23,71.92,0.0,-13.1,70.52,-24.83
604,0.028999997,-8.22,-1.49,-8.32,-11.04,71.13,0.0,-13.49,69.75,-25.08
605,0.028999997,-8.21,-1.42,-8.2,-10.63,70.79,0.0,-13.62,69.01,-25.3
606,0.027999999,-8.27,-1.47,-7.92,-10.75,69.49,0.0,-13.52,68.18,-25.49
607,0.028999997,-8.13,-1.55,-7.77,-11.29,68.27,0.0,-13.68,67.42,-25.64
608,0.028999997,-8.05,-1.56,-7.78,-11.47,68.09,0.0,-13.75,66.82,-25.71
609,0.027999999,-7.97,-1.6,-7.74,-11.74,67.61,0.0,-13.59,66.33,-25.7
610,0.028999997,-7.97,-1.55,-7.7,-11.48,67.56,0.0,-13.23,65.8,-25.7
611,0.028999997,-7.92,-1.54,-7.36,-11.34,65.85,0.0,-12.85,65.31,-25.69
612,0.027999999,-7.81,-1.47,-7.13,-10.97,64.69,0.0,-12.89,64.83,-25.62
613,0.028999997,-7.88,-1.53,-7.48,-11.33,66.39,0.0,-13.16,64.36,-25.55
614,0.028999997,-7.8,-1.61,-7.25,-11.79,64.89,0.0,-13.08,63.97,-25.54
615,0.027999999,-7.76,-1.51,-7.37,-11.33,65.6,0.0,-12.96,63.67,-25.54
616,0.027999999,-7.75,-1.47,-7.14,-11.0,64.58,0.0,-12.94,63.27,-25.59
617,0.028999997,-7.73,-1.51,-7.01,-11.18,63.85,0.0,-13.18,62.88,-25.63
618,0.027999999,-7.78,-1.59,-6.98,-11.58,63.61,0.0,-13.32,62.55,-25.67
619,0.028999997,-7.79,-1.5,-7.17,-11.13,64.8,0.0,-13.21,62.33,-25.71
620,0.028999997,-7.75,-1.56,-6.88,-11.42,63.16,0.0,-13.19,61.96,-25.82
621,0.027999999,-7.71,-1.61,-6.86,-11.7,62.83,0.0,-13.39,61.6,-25.85
622,0.028999997,-7.72,-1.61,-6.67,-11.61,61.96,0.0,-13.52,61.26,-25.88
623,0.028999997,-7.67,-1.6,-6.66,-11.63,61.79,0.0,-13.7,60.92,-25.94
624,0.027999999,-7.71,-1.58,-6.72,-11.51,62.25,0.0,-13.77,60.65,-26.0
625,0.028999997,-7.66,-1.6,-6.53,-11.57,61.16,0.0,-13.95,60.36,-26.1
626,0.028999997,-7.63,-1.63,-6.8,-11.91,62.28,0.0,-13.68,60.21,-26.24
627,0.027999999,-7.67,-1.66,-6.57,-11.9,61.26,0.0,-13.42,60.03,-26.36
628,0.028999997,-7.63,-1.75,-6.26,-12.3,59.52,0.0,-13.25,59.76,-26.43
629,0.028999997,-7.6,-1.67,-6.29,-11.89,59.76,0.0,-13.04,59.51,-26.45
630,0.027999999,-7.68,-1.64,-6.56,-11.8,61.27,0.0,-12.84,59.22,-26.46
631,0.027999999,-7.65,-1.7,-6.33,-12.0,60.02,0.0,-12.71,58.88,-26.44
632,0.028999997,-7.51,-1.7,-6.45,-12.22,60.2,0.0,-12.78,58.59,-26.35
633,0.027999999,-7.57,-1.64,-6.3,-11.75,59.79,0.0,-12.71,58.3,-26.32
634,0.028999997,-7.42,-1.5,-6.36,-11.14,59.89,0.0,-12.85,57.96,-26.27
635,0.028999997,-7.44,-1.61,-6.26,-11.71,59.26,0.0,-13.07,57.62,-26.26
636,0.027999999,-7.48,-1.68,-6.25,-12.02,59.22,0.0,-13.3,57.27,-26.32
637,0.028999997,-7.43,-1.64,-6.12,-11.78,58.54,0.0,-13.35,56.95,-26.37
638,0.028999997,-7.41,-1.72,-6.09,-12.24,58.15,0.0,-13.59,56.66,-26.37
639,0.027999999,-7.53,-1.67,-6.1,-11.85,58.67,0.0,-13.68,56.44,-26.42
640,0.028999997,-7.33,-1.75,-5.83,-12.34,56.7,0.0,-13.56,56.19,-26.52
641,0.028999997,-7.33,-1.72,-5.87,-12.21,56.93,0.0,-13.55,55.93,-26.55
642,0.027999999,-7.4,-1.76,-5.83,-12.34,56.89,0.0,-13.42,55.65,-26.54
643,0.028999997,-7.35,-1.7,-5.74,-11.99,56.48,0.0,-13.09,55.36,-26.5
644,0.028999997,-7.31,-1.61,-5.73,-11.5,56.49,0.0,-13.08,55.09,-26.41
645,0.027,-7.24,-1.54,-5.77,-11.2,56.52,0.0,-12.93,54.82,-26.38
646,0.028999997,-7.1,-1.59,-5.64,-11.54,55.4,0.0,-12.9,54.51,-26.34
647,0.028999997,-7.17,-1.63,-5.72,-11.74,55.92,0.0,-12.95,54.32,-26.29
648,0.027999999,-7.25,-1.7,-5.52,-11.95,55.18,0.0,-12.96,54.08,-26.26
649,0.028999997,-7.21,-1.65,-5.49,-11.66,55.02,0.0,-13.02,53.81,-26.23
650,0.028999997,-7.05,-1.62,-5.5,-11.69,54.59,0.0,-13.15,53.45,-26.14
651,0.027999999,-7.15,-1.75,-5.46,-12.29,54.5,0.0,-13.35,53.11,-26.14
652,0.028999997,-7.1,-1.63,-5.4,-11.64,54.27,0.0,-13.33,52.79,-26.2
653,0.028999997,-7.15,-1.68,-5.29,-11.76,53.89,0.0,-13.23,52.43,-26.28
654,0.027999999,-7.09,-1.77,-4.89,-12.04,51.88,0.0,-13.19,52.04,-26.27
655,0.028999997,-7.14,-1.63,-5.02,-11.33,52.79,0.0,-13.17,51.71,-26.23
656,0.028999997,-6.98,-1.44,-5.19,-10.52,53.2,0.0,-12.89,51.45,-26.23
657,0.027999999,-7.0,-1.57,-4.75,-10.95,51.26,0.0,-12.63,51.16,-26.21
658,0.028999997,-7.1,-1.63,-4.92,-11.34,52.2,0.0,-12.33,50.96,-26.18
659,0.027999999,-7.02,-1.57,-5.02,-11.12,52.45,0.0,-12.05,50.78,-26.1
660,0.027999999,-6.91,-1.6,-4.8,-11.21,51.1,0.0,-11.72,50.46,-26.07
661,0.028999997,-6.81,-1.5,-4.91,-10.8,51.34,0.0,-11.39,50.17,-26.01
662,0.028999997,-6.79,-1.39,-4.8,-10.17,50.89,0.0,-11.08,49.83,-26.01
663,0.027999999,-6.79,-1.39,-4.75,-10.1,50.72,0.0,-10.78,49.59,-26.02
664,0.028999997,-6.66,-1.45,-4.65,-10.52,49.73,0.0,-10.63,49.3,-26.05
665,0.028999997,-6.81,-1.41,-4.77,-10.21,50.84,0.0,-10.65,49.0,-26.03
666,0.027999999,-6.81,-1.32,-4.6,-9.63,50.24,0.0,-10.36,48.79,-26.05
667,0.028999997,-6.76,-1.31,-4.54,-9.55,49.82,0.0,-10.16,48.61,-26.07
668,0.027999999,-6.82,-1.31,-4.53,-9.5,49.98,0.0,-9.93,48.46,-26.02
669,0.027999999,-6.68,-1.34,-4.38,-9.68,48.82,0.0,-9.75,48.2,-25.94
670,0.027999999,-6.56,-1.22,-4.37,-9.12,48.45,0.0,-9.54,47.88,-25.86
671,0.028999997,-6.55,-1.1,-4.32,-8.43,48.34,0.0,-9.35,47.49,-25.77
672,0.027,-6.53,-1.16,-4.38,-8.77,48.42,0.0,-9.27,47.11,-25.72
673,0.027999999,-6.55,-1.25,-4.17,-9.15,47.56,0.0,-9.08,46.84,-25.69
674,0.028999997,-6.45,-1.2,-4.11,-8.91,47.0,0.0,-8.78,46.55,-25.63
675,0.027,-6.43,-1.01,-4.22,-7.91,47.55,0.0,-8.54,46.35,-25.64
676,0.027999999,-6.4,-1.1,-4.13,-8.41,46.96,0.0,-8.27,46.27,-25.66
677,0.028999997,-6.37,-1.16,-4.08,-8.73,46.6,0.0,-8.32,46.19,-25.59
678,0.027,-6.46,-1.17,-4.0,-8.65,46.63,0.0,-8.32,46.05,-25.5
679,0.027999999,-6.47,-1.15,-3.96,-8.53,46.56,0.0,-8.23,45.91,-25.42
680,0.027999999,-6.39,-0.98,-4.03,-7.67,46.63,0.0,-8.27,45.69,-25.37
681,0.027,-6.3,-0.86,-4.03,-7.05,46.36,0.0,-8.25,45.47,-25.33
682,0.027999999,-6.33,-1.0,-3.94,-7.76,46.04,0.0,-8.34,45.2,-25.35
683,0.028999997,-6.38,-1.04,-3.81,-7.91,45.68,0.0,-8.37,44.85,-25.36
684,0.027,-6.44,-1.05,-3.83,-7.93,45.98,0.0,-8.33,44.59,-25.35
685,0.027999999,-6.33,-1.03,-3.75,-7.82,45.27,0.0,-8.36,44.21,-25.25
686,0.027999999,-6.25,-0.98,-3.71,-7.57,44.81,0.0,-8.34,43.82,-25.1
687,0.027,-6.18,-0.9,-3.73,-7.17,44.66,0.0,-8.51,43.4,-24.94
688,0.028999997,-6.18,-0.91,-3.69,-7.21,44.51,0.0,-8.46,42.84,-24.89
689,0.027999999,-6.03,-0.96,-3.47,-7.48,43.03,0.0,-8.49,42.26,-24.86
690,0.027999999,-5.97,-0.96,-3.42,-7.49,42.64,0.0,-8.59,41.7,-24.74
691,0.027999999,-6.05,-1.0,-3.41,-7.64,42.85,0.0,-8.65,41.24,-24.63
692,0.027999999,-5.9,-1.04,-3.21,-7.81,41.47,0.0,-8.51,40.84,-24.62
693,0.027999999,-5.87,-1.07,-3.23,-7.99,41.43,0.0,-8.4,40.47,-24.58
694,0.027999999,-5.89,-1.0,-3.11,-7.56,41.11,0.0,-8.4,40.13,-24.51
695,0.028999997,-5.75,-0.95,-3.13,-7.36,40.65,0.0,-8.39,39.67,-24.42
696,0.027,-5.69,-0.84,-3.08,-6.77,40.29,0.0,-8.26,39.24,-24.31
697,0.028999997,-5.64,-0.83,-3.03,-6.67,39.89,0.0,-8.09,38.74,-24.23
698,0.027,-5.61,-0.85,-2.88,-6.74,39.25,0.0,-7.82,38.2,-24.22
699,0.027999999,-5.38,-0.87,-2.82,-6.93,38.05,0.0,-7.66,37.65,-24.23
700,0.027999999,-5.42,-0.87,-2.82,-6.9,38.21,0.0,-7.42,37.11,-24.17
701,0.027,-5.36,-0.8,-2.84,-6.52,38.07,0.0,-7.23,36.71,-24.1
702,0.028999997,-5.34,-0.85,-2.73,-6.79,37.55,0.0,-7.11,36.26,-24.13
703,0.027999999,-5.35,-0.75,-2.6,-6.15,37.23,0.0,-6.93,35.88,-24.14
704,0.027,-5.12,-0.74,-2.48,-6.12,35.82,0.0,-6.66,35.38,-24.24
705,0.027999999,-5.1,-0.78,-2.38,-6.3,35.41,0.0,-6.6,34.99,-24.31
706,0.027999999,-5.15,-0.6,-2.72,-5.44,36.78,0.0,-6.63,34.6,-24.33
707,0.027,-5.06,-0.63,-2.64,-5.65,36.11,0.0,-6.66,34.2,-24.35
708,0.028999997,-4.99,-0.77,-2.35,-6.26,34.78,0.0,-6.65,33.86,-24.46
709,0.027999999,-4.97,-0.78,-2.37,-6.34,34.77,0.0,-6.78,33.48,-24.54
710,0.027,-4.91,-0.78,-2.14,-6.24,33.83,0.0,-6.96,32.97,-24.56
711,0.027999999,-4.72,-0.85,-2.2,-6.74,33.1,0.0,-7.13,32.34,-24.62
712,0.027999999,-4.83,-0.82,-2.18,-6.53,33.53,0.0,-7.12,31.77,-24.62
713,0.027,-4.73,-0.79,-1.91,-6.27,32.31,0.0,-7.05,31.27,-24.65
714,0.028999997,-4.57,-0.73,-1.97,-6.01,31.79,0.0,-6.98,30.75,-24.59
715,0.027999999,-4.47,-0.8,-1.87,-6.35,30.99,0.0,-7.03,30.1,-24.57
716,0.027,-4.34,-0.73,-1.89,-6.05,30.48,0.0,-7.05,29.5,-24.47
717,0.027999999,-4.19,-0.82,-1.72,-6.47,29.26,0.0,-7.24,28.75,-24.41
718,0.027999999,-4.15,-0.88,-1.67,-6.77,28.95,0.0,-7.4,27.89,-24.39
719,0.027999999,-4.03,-0.87,-1.57,-6.71,28.11,0.0,-7.42,26.76,-24.42
720,0.027999999,-3.76,-0.93,-1.59,-7.16,26.85,0.0,-7.6,25.62,-24.38
721,0.027999999,-3.68,-0.82,-1.56,-6.53,26.4,0.0,-7.87,24.67,-24.26
722,0.027999999,-3.76,-0.97,-1.47,-7.27,26.57,0.0,-8.02,24.01,-24.19
723,0.027999999,-3.51,-0.92,-1.31,-7.01,24.94,0.0,-7.86,23.61,-24.19
724,0.027999999,-3.53,-1.04,-1.14,-7.52,24.64,0.0,-7.76,23.35,-24.3
725,0.027999999,-3.47,-0.91,-1.31,-6.93,24.8,0.0,-7.53,23.24,-24.37
726,0.028999997,-3.3,-1.02,-1.19,-7.52,23.66,0.0,-7.37,23.08,-24.41
727,0.027,-3.43,-0.81,-1.25,-6.4,24.46,0.0,-7.22,23.08,-24.35
728,0.028999997,-3.29,-0.81,-1.14,-6.37,23.52,0.0,-7.06,23.12,-24.19
729,0.027999999,-3.25,-0.69,-1.31,-5.8,23.75,0.0,-6.86,23.1,-24.05
730,0.027,-3.28,-0.81,-1.17,-6.36,23.56,0.0,-6.92,22.84,-24.02
731,0.027999999,-3.24,-0.82,-1.12,-6.4,23.24,0.0,-7.0,22.41,-24.02
732,0.027999999,-3.12,-0.91,-1.21,-6.97,22.81,0.0,-7.06,21.99,-24.08
733,0.027999999,-3.09,-0.82,-1.07,-6.42,22.4,0.0,-7.16,21.56,-24.11
734,0.027999999,-3.05,-0.86,-1.08,-6.64,22.23,0.0,-7.36,21.1,-24.08
735,0.028999997,-2.99,-0.85,-1.02,-6.58,21.82,0.0,-7.48,20.61,-24.05
736,0.027,-2.93,-0.91,-0.87,-6.81,21.22,0.0,-7.74,20.19,-23.89
737,0.028999997,-2.86,-0.88,-0.91,-6.7,20.93,0.0,-7.94,19.73,-23.85
738,0.027999999,-2.8,-0.94,-0.87,-7.0,20.54,0.0,-8.11,19.3,-23.89
739,0.027,-2.66,-0.99,-0.87,-7.33,19.84,0.0,-8.32,18.81,-23.9
740,0.028999997,-2.61,-0.9,-0.96,-6.89,19.77,0.0,-8.49,18.24,-23.91
741,0.027999999,-2.62,-1.07,-0.89,-7.73,19.62,0.0,-8.63,17.8,-23.83
742,0.027999999,-2.51,-1.03,-0.87,-7.54,19.07,0.0,-8.73,17.46,-23.76
743,0.027999999,-2.45,-1.13,-0.77,-8.06,18.56,0.0,-8.84,17.17,-23.73
744,0.027999999,-2.42,-1.13,-0.78,-8.02,18.44,0.0,-8.79,16.93,-23.78
745,0.027999999,-2.35,-1.07,-0.74,-7.72,18.0,0.0,-8.64,16.63,-23.9
746,0.027999999,-2.25,-1.1,-0.47,-7.7,17.11,0.0,-8.53,16.36,-24.0
747,0.028999997,-2.11,-1.15,-0.57,-8.09,16.51,0.0,-8.35,16.02,-24.17
748,0.027,-2.1,-1.04,-0.48,-7.44,16.38,0.0,-8.24,15.74,-24.23
749,0.028999997,-2.07,-1.05,-0.51,-7.54,16.23,0.0,-8.16,15.52,-24.31
750,0.027999999,-1.97,-1.08,-0.65,-7.82,15.93,0.0,-8.1,15.2,-24.51
751,0.027,-1.95,-1.1,-0.6,-7.85,15.75,0.0,-8.22,14.83,-24.59
752,0.028999997,-1.99,-1.07,-0.73,-7.81,16.16,0.0,-8.17,14.49,-24.64
753,0.027999999,-1.8,-0.96,-0.6,-7.17,15.03,0.0,-8.1,14.01,-24.66
754,0.027999999,-1.78,-1.14,-0.52,-8.04,14.79,0.0,-8.14,13.43,-24.63
755,0.027999999,-1.75,-1.1,-0.6,-7.91,14.72,0.0,-8.15,12.89,-24.66
756,0.027,-1.47,-1.18,-0.39,-8.2,13.01,0.0,-8.22,12.16,-24.78
757,0.027999999,-1.32,-1.14,-0.42,-8.09,12.26,0.0,-8.28,11.03,-24.88
758,0.027999999,-1.27,-1.09,-0.44,-7.8,12.04,0.0,-8.33,10.08,-24.97
759,0.027999999,-1.07,-1.19,-0.36,-8.31,10.91,0.0,-8.44,9.22,-25.02
760,0.027,-0.74,-1.23,0.08,-8.22,8.79,0.0,-8.36,8.43,-25.14
761,0.027999999,-0.86,-1.21,-0.3,-8.39,9.76,0.0,-8.37,7.98,-25.29
762,0.027,-0.78,-1.11,-0.27,-7.87,9.32,0.0,-8.23,7.55,-25.47
763,0.027,-0.56,-1.13,-0.24,-7.98,8.15,0.0,-8.05,7.24,-25.66
764,0.027999999,-0.64,-1.07,-0.32,-7.68,8.64,0.0,-7.8,7.14,-25.92
765,0.027,-0.6,-1.08,-0.19,-7.69,8.3,0.0,-7.7,6.94,-26.12
766,0.027,-0.6,-1.16,-0.15,-8.08,8.26,0.0,-7.67,6.71,-26.32
767,0.027999999,-0.43,-1.09,-0.08,-7.68,7.36,0.0,-7.62,6.53,-26.52
768,0.025999999,-0.54,-1.0,-0.2,-7.27,8.02,0.0,-7.58,6.39,-26.64
769,0.027999999,-0.38,-1.12,-0.13,-7.85,7.14,0.0,-7.56,6.13,-26.77
770,0.027,-0.3,-1.16,-0.06,-8.02,6.66,0.0,-7.54,5.81,-26.89
771,0.027,-0.35,-1.02,-0.14,-7.35,6.98,0.0,-7.53,5.58,-26.98
772,0.027999999,-0.31,-1.16,-0.06,-8.03,6.72,0.0,-7.58,5.32,-27.04
773,0.027,-0.13,-1.03,-0.09,-7.4,5.81,0.0,-7.61,5.05,-27.02
774,0.027999999,-0.06,-1.06,-0.18,-7.63,5.47,0.0,-7.69,4.63,-27.05
775,0.027999999,-0.06,-1.15,-0.13,-8.07,5.45,0.0,-7.71,4.17,-27.12
776,0.027,0.04,-1.15,-0.07,-8.03,4.89,0.0,-7.74,3.73,-27.14
777,0.027,0.04,-1.07,-0.13,-7.63,4.9,0.0,-7.79,3.23,-27.11
778,0.027999999,0.25,-1.14,-0.19,-8.06,3.87,0.0,-7.85,2.54,-27.1
779,0.027,0.39,-1.13,0.0,-7.84,3.06,0.0,-7.91,1.8,-27.13
780,0.027,0.5,-1.13,-0.02,-7.9,2.47,0.0,-7.99,1.11,-27.04
781,0.027999999,0.61,-1.14,0.14,-7.84,1.88,0.0,-8.07,0.24,-27.05
782,0.025999999,0.87,-1.2,0.04,-8.2,0.55,0.0,-8.2,-0.85,-27.08
783,0.027999999,1.02,-1.13,0.01,-7.85,-0.23,0.0,-8.36,-2.28,-27.16
784,0.027,1.28,-1.22,-0.01,-8.37,-1.59,0.0,-8.47,-3.72,-27.16
785,0.027999999,1.59,-1.23,-0.09,-8.45,-3.25,0.0,-8.64,-5.1,-27.14
786,0.027999999,1.81,-1.35,0.05,-8.95,-4.33,0.0,-8.75,-6.09,-27.13
787,0.027,1.98,-1.29,-0.09,-8.76,-5.26,0.0,-8.81,-6.47,-27.1
788,0.028999997,1.92,-1.22,-0.09,-8.39,-4.97,0.0,-8.88,-6.78,-27.08
789,0.027999999,2.08,-1.27,-0.14,-8.66,-5.85,0.0,-9.05,-7.21,-26.96
790,0.027999999,2.08,-1.27,-0.18,-8.69,-5.83,0.0,-9.18,-7.69,-26.8
791,0.027999999,2.06,-1.45,-0.16,-9.6,-5.73,0.0,-9.41,-8.28,-26.74
792,0.027999999,2.38,-1.4,-0.21,-9.36,-7.45,0.0,-9.6,-9.0,-26.71
793,0.027999999,2.45,-1.41,-0.2,-9.42,-7.77,0.0,-9.83,-9.55,-26.58
794,0.027999999,2.47,-1.55,-0.03,-9.97,-7.75,0.0,-10.09,-10.23,-26.65
795,0.028999997,2.73,-1.62,-0.16,-10.44,-9.17,0.0,-10.45,-11.21,-26.72
796,0.027999999,2.95,-1.57,-0.15,-10.12,-10.28,0.0,-10.75,-12.24,-26.78
797,0.029999997,3.12,-1.73,-0.17,-10.93,-11.14,0.0,-11.16,-13.55,-26.83
798,0.028999997,3.42,-1.69,-0.24,-10.73,-12.76,0.0,-11.54,-14.9,-26.71
799,0.028999997,3.52,-1.88,-0.41,-11.84,-13.4,0.0,-11.89,-15.97,-26.65
800,0.028999997,3.66,-1.99,-0.38,-12.31,-14.06,0.0,-12.27,-16.88,-26.59
801,0.029999997,3.64,-1.97,-0.41,-12.26,-14.0,0.0,-12.58,-17.58,-26.53
802,0.027999999,4.14,-2.04,-0.6,-12.68,-16.72,0.0,-12.82,-18.37,-26.49
803,0.028999997,3.99,-2.04,-0.69,-12.82,-16.11,0.0,-13.0,-18.99,-26.5
804,0.029999997,4.29,-2.01,-0.61,-12.48,-17.53,0.0,-13.13,-19.7,-26.5
805,0.028999997,4.26,-2.09,-0.61,-12.88,-17.33,0.0,-13.26,-20.29,-26.41
806,0.028999997,4.48,-2.12,-0.78,-13.17,-18.69,0.0,-13.41,-20.85,-26.35
807,0.028999997,4.53,-2.14,-0.85,-13.31,-19.04,0.0,-13.45,-21.3,-26.22
808,0.029999997,4.61,-2.2,-0.82,-13.54,-19.37,0.0,-13.58,-21.81,-26.12
809,0.027999999,4.83,-2.41,-0.79,-14.47,-20.28,0.0,-13.62,-22.13,-25.97
810,0.029999997,4.8,-2.22,-0.96,-13.74,-20.49,0.0,-13.57,-22.61,-25.97
811,0.028999997,4.84,-2.2,-0.95,-13.63,-20.71,0.0,-13.37,-22.96,-25.93
812,0.027999999,4.88,-1.98,-1.04,-12.58,-21.15,0.0,-13.2,-23.37,-25.83
813,0.029999997,4.94,-1.99,-1.1,-12.63,-21.6,0.0,-13.16,-23.96,-25.69
814,0.028999997,5.03,-2.17,-1.05,-13.5,-21.81,0.0,-13.07,-24.37,-25.48
815,0.028999997,5.13,-2.18,-1.14,-13.59,-22.51,0.0,-12.98,-24.78,-25.22
816,0.028999997,5.18,-2.15,-1.05,-13.3,-22.55,0.0,-12.75,-25.08,-25.05
817,0.029999997,5.14,-2.03,-1.22,-12.91,-22.77,0.0,-12.52,-25.31,-24.77
818,0.027999999,5.19,-1.92,-1.21,-12.3,-23.07,0.0,-12.38,-25.66,-24.39
819,0.028999997,5.3,-2.19,-1.1,-13.51,-23.25,0.0,-12.41,-26.03,-24.09
820,0.029999997,5.39,-2.23,-1.16,-13.72,-23.76,0.0,-12.57,-26.54,-23.97
821,0.027999999,5.42,-2.13,-1.25,-13.29,-24.11,0.0,-12.68,-27.05,-23.69
822,0.029999997,5.56,-2.2,-1.24,-13.58,-24.72,0.0,-12.81,-27.64,-23.39
823,0.028999997,5.72,-2.27,-1.36,-14.0,-25.73,0.0,-12.92,-28.16,-23.1
824,0.028999997,5.69,-2.18,-1.38,-13.57,-25.71,0.0,-12.94,-28.63,-22.8
825,0.028999997,5.73,-2.22,-1.42,-13.77,-25.92,0.0,-13.09,-29.25,-22.72
826,0.029999997,5.99,-2.36,-1.53,-14.48,-27.32,0.0,-13.2,-29.83,-22.59
827,0.028999997,5.94,-2.39,-1.53,-14.66,-27.07,0.0,-13.39,-30.5,-22.4
828,0.027999999,6.0,-2.4,-1.77,-14.93,-27.92,0.0,-13.63,-31.27,-22.25
829,0.029999997,6.06,-2.4,-1.83,-14.99,-28.34,0.0,-13.74,-31.97,-22.14
830,0.028999997,6.34,-2.4,-1.79,-14.74,-29.5,0.0,-13.81,-32.65,-22.0
831,0.028999997,6.49,-2.56,-1.97,-15.65,-30.52,0.0,-13.91,-33.25,-21.89
832,0.028999997,6.43,-2.49,-1.87,-15.25,-30.06,0.0,-14.03,-33.75,-21.8
833,0.029999997,6.61,-2.41,-2.06,-14.92,-31.42,0.0,-14.16,-34.46,-21.76
834,0.027999999,6.7,-2.56,-2.02,-15.56,-31.61,0.0,-14.29,-35.01,-21.77
835,0.028999997,6.84,-2.55,-2.21,-15.66,-32.74,0.0,-14.41,-35.69,-21.84
836,0.029999997,7.06,-2.58,-2.26,-15.68,-33.8,0.0,-14.54,-36.42,-21.86
837,0.027999999,6.94,-2.47,-2.42,-15.39,-33.84,0.0,-14.61,-36.98,-21.81
838,0.029999997,7.09,-2.51,-2.46,-15.53,-34.58,0.0,-14.69,-37.67,-21.87
839,0.028999997,7.25,-2.53,-2.54,-15.59,-35.49,0.0,-14.75,-38.32,-21.93
840,0.028999997,7.3,-2.52,-2.65,-15.62,-36.04,0.0,-14.85,-39.04,-21.94
